1.00E+00,2.00E+00,3.00E+00,5.00E+00,4.00E+00,6.00E+00,1.00E+00,6.00E+00,2.00E+00,5.00E+00,4.00E+00,3.00E+00,2.00E+00,1.00E+00,5.00E+00,3.00E+00,4.00E+00,6.00E+00,5.00E+00,6.00E+00,1.00E+00,2.00E+00,3.00E+00,4.00E+00,1.00E+00,2.00E+00,6.00E+00,5.00E+00,4.00E+00,3.00E+00,1.00E+00,2.00E+00,6.00E+00,3.00E+00,5.00E+00,4.00E+00,4.00E+00,3.00E+00,2.00E+00,1.00E+00,6.00E+00,5.00E+00,5.00E+00,1.00E+00,4.00E+00,6.00E+00,3.00E+00,2.00E+00,3.00E+00,6.00E+00,1.00E+00,5.00E+00,4.00E+00,2.00E+00,5.00E+00,1.00E+00,6.00E+00,4.00E+00,2.00E+00,3.00E+00,5.00E+00,1.00E+00,3.00E+00,6.00E+00,4.00E+00,2.00E+00,6.00E+00,5.00E+00,2.00E+00,4.00E+00,3.00E+00,1.00E+00,5.00E+00,4.00E+00,3.00E+00,1.00E+00,6.00E+00,2.00E+00,2.00E+00,3.00E+00,6.00E+00,4.00E+00,5.00E+00,1.00E+00,2.00E+00,4.00E+00,1.00E+00,6.00E+00,5.00E+00,3.00E+00,4.00E+00,5.00E+00,1.00E+00,3.00E+00,2.00E+00,6.00E+00,1.00E+00,3.00E+00,5.00E+00,6.00E+00,4.00E+00,2.00E+00,3.00E+00,2.00E+00,4.00E+00,1.00E+00,6.00E+00,5.00E+00,1.00E+00,3.00E+00,6.00E+00,2.00E+00,5.00E+00,4.00E+00,2.00E+00,3.00E+00,4.00E+00,1.00E+00,5.00E+00,6.00E+00,6.00E+00,1.00E+00,2.00E+00,3.00E+00,4.00E+00,5.00E+00,6.00E+00,1.00E+00,3.00E+00,2.00E+00,5.00E+00,4.00E+00,3.00E+00,1.00E+00,6.00E+00,2.00E+00,4.00E+00,5.00E+00,4.00E+00,6.00E+00,1.00E+00,2.00E+00,3.00E+00,5.00E+00
0.00E+00,1.00E+00,1.00E+00,2.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,2.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,2.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,1.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00
6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00
1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00
2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00
5.00E+00,2.00E+00,1.00E+00,6.00E+00,3.00E+00,4.00E+00,5.00E+00,4.00E+00,2.00E+00,6.00E+00,3.00E+00,1.00E+00,2.00E+00,5.00E+00,6.00E+00,1.00E+00,3.00E+00,4.00E+00,6.00E+00,4.00E+00,5.00E+00,2.00E+00,1.00E+00,3.00E+00,5.00E+00,2.00E+00,4.00E+00,6.00E+00,3.00E+00,1.00E+00,5.00E+00,2.00E+00,4.00E+00,1.00E+00,6.00E+00,3.00E+00,3.00E+00,1.00E+00,2.00E+00,5.00E+00,4.00E+00,6.00E+00,6.00E+00,5.00E+00,3.00E+00,4.00E+00,1.00E+00,2.00E+00,1.00E+00,4.00E+00,5.00E+00,6.00E+00,3.00E+00,2.00E+00,6.00E+00,5.00E+00,4.00E+00,3.00E+00,2.00E+00,1.00E+00,6.00E+00,5.00E+00,1.00E+00,4.00E+00,3.00E+00,2.00E+00,4.00E+00,6.00E+00,2.00E+00,3.00E+00,1.00E+00,5.00E+00,2.00E+00,1.00E+00,4.00E+00,3.00E+00,6.00E+00,5.00E+00,5.00E+00,4.00E+00,6.00E+00,1.00E+00,2.00E+00,3.00E+00,5.00E+00,1.00E+00,3.00E+00,6.00E+00,2.00E+00,4.00E+00,1.00E+00,2.00E+00,3.00E+00,4.00E+00,5.00E+00,6.00E+00,3.00E+00,4.00E+00,2.00E+00,6.00E+00,1.00E+00,5.00E+00,4.00E+00,5.00E+00,1.00E+00,3.00E+00,6.00E+00,2.00E+00,3.00E+00,4.00E+00,6.00E+00,5.00E+00,2.00E+00,1.00E+00,5.00E+00,4.00E+00,1.00E+00,3.00E+00,2.00E+00,6.00E+00,6.00E+00,3.00E+00,5.00E+00,4.00E+00,1.00E+00,2.00E+00,6.00E+00,3.00E+00,4.00E+00,5.00E+00,2.00E+00,1.00E+00,4.00E+00,3.00E+00,6.00E+00,5.00E+00,1.00E+00,2.00E+00,1.00E+00,6.00E+00,3.00E+00,5.00E+00,4.00E+00,2.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00
3.15E+02,3.52E+02,3.15E+02,3.15E+02,3.15E+02,3.15E+02,1.41E+02,3.15E+02,1.55E+02,3.15E+02,3.15E+02,4.60E+01,3.15E+02,3.15E+02,1.06E+02,3.15E+02,4.09E+02,2.24E+02,9.30E+01,3.15E+02,3.15E+02,4.21E+02,4.10E+02,3.15E+02,3.15E+02,2.76E+02,8.70E+01,1.50E+02,3.15E+02,3.15E+02,3.15E+02,3.87E+02,1.02E+02,2.35E+02,3.00E+01,3.06E+02,3.15E+02,2.80E+01,3.36E+02,3.15E+02,3.15E+02,3.15E+02,2.66E+02,2.61E+02,3.15E+02,1.11E+02,1.43E+02,9.00E+00,3.15E+02,1.73E+02,3.15E+02,9.80E+01,3.23E+02,3.15E+02,1.45E+02,3.15E+02,2.98E+02,3.15E+02,1.03E+02,3.15E+02,4.70E+01,3.15E+02,3.15E+02,3.15E+02,3.15E+02,3.15E+02,3.15E+02,3.76E+02,3.16E+02,3.15E+02,3.35E+02,1.17E+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.30E+01,1.46E+02,3.30E+01,3.30E+01,3.30E+01,3.30E+01,2.59E+02,3.30E+01,2.82E+02,3.30E+01,3.30E+01,1.00E+01,3.30E+01,3.30E+01,2.22E+02,3.30E+01,3.92E+02,3.56E+02,2.10E+01,3.30E+01,3.30E+01,4.04E+02,1.91E+02,3.30E+01,3.30E+01,3.89E+02,1.26E+02,3.55E+02,3.30E+01,3.30E+01,3.30E+01,2.84E+02,3.22E+02,8.10E+01,3.80E+01,4.23E+02,3.30E+01,3.10E+02,1.57E+02,3.30E+01,3.30E+01,3.30E+01,2.38E+02,4.22E+02,3.30E+01,1.87E+02,2.70E+01,3.25E+02,3.30E+01,3.45E+02,3.30E+01,2.20E+01,4.00E+02,3.30E+01,3.19E+02,3.30E+01,7.10E+01,3.30E+01,2.57E+02,3.30E+01,2.42E+02,3.30E+01,3.30E+01,3.30E+01,3.30E+01,3.30E+01,3.30E+01,6.60E+01,3.40E+01,3.30E+01,1.49E+02,6.90E+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00E+00,1.00E+00,2.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,2.00E+00,1.00E+00,0.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,2.00E+00,2.00E+00,1.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,0.00E+00,2.00E+00,2.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,1.00E+00,2.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,2.00E+00,1.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,2.00E+00
